decay_x_mean,decay_h_mean,input_x_mean,mean_x,decay_x_max,decay_h_max,input_x_max,decay_x_min,decay_h_min,input_x_min,decay_x_mean_deviation,decay_h_mean_deviation,input_x_mean_deviation,number_of_zero_values
0.9791343156250001,1.0,0.6491830634375,0.6450925,0.985569,1.0,0.83713776,0.9782168,1.0,0.0,0.3340418156250001,0.35490750000000004,0.004090563437500028,11
0.9826857857812499,1.0,0.65796988984375,0.6377635,0.98797494,1.0,0.8802087,0.98210543,1.0,0.0,0.34492228578124984,0.36223649999999996,0.020206389843750006,11
0.9790961548437499,1.0,0.6407908753125,0.6495471,0.98471606,1.0,0.8650645,0.9787221,1.0,0.0,0.32954905484374986,0.35045289999999996,0.008756224687500036,14
0.9998079818750001,1.0,0.60179590609375,0.648266,1.0,1.0,0.8704339,0.99976367,1.0,0.0,0.3515419818750001,0.351734,0.04647009390625001,17
0.9841042218750002,1.0,0.5862324590625,0.63202715,0.9845503,1.0,0.86984307,0.9800477,1.0,0.0,0.35207707187500026,0.36797285,0.04579469093749999,17
0.9646861640625,0.98364901296875,0.649749554375,0.6307671,0.9669402,1.0,0.8628556,0.9473597,0.9155453,0.0,0.33391906406249994,0.35288191296874993,0.018982454375000013,12
1.0,1.0,0.6493843628125,0.6479563,1.0,1.0,0.91846836,1.0,1.0,0.0,0.35204369999999996,0.35204369999999996,0.001428062812499964,13
0.9561889132812501,0.9915644428125,0.5857139259375,0.6436372,0.97215515,1.0,0.88932484,0.9548417,0.936086,0.0,0.3125517132812501,0.3479272428125,0.057923274062499974,18
1.0,1.0,0.64645640546875,0.64298594,1.0,1.0,0.8636502,1.0,1.0,0.0,0.35701406,0.35701406,0.0034704654687500724,13
1.0,1.0,0.6802907971875001,0.61938816,1.0,1.0,0.8736751,1.0,1.0,0.0,0.38061184000000003,0.38061184000000003,0.06090263718750011,10
1.0,1.0,0.6589554378125,0.6310885,1.0,1.0,0.8519417,1.0,1.0,0.0,0.36891149999999995,0.36891149999999995,0.027866937812499937,11
1.0,0.99734986078125,0.673348006875,0.64238644,1.0,1.0,0.86572886,1.0,0.95055693,0.0,0.35761356,0.35496342078125,0.030961566874999957,11
1.0,0.99933835703125,0.5966101784375,0.6243294,1.0,1.0,0.83215475,1.0,0.9669732,0.0,0.37567059999999997,0.3750089570312499,0.027719221562500063,16
0.9531485718750001,0.96072522390625,0.6255942800000001,0.6255381,0.962068,1.0,0.8568035,0.9521423,0.87392163,0.0,0.32761047187500014,0.33518712390625005,5.618000000007228e-05,14
0.99921113875,0.9894373359374999,0.6061537575,0.6241413,1.0,1.0,0.82837754,0.9919516,0.9229414,0.0,0.37506983875,0.36529603593749993,0.01798754250000001,15
0.962595498125,1.0,0.67153471953125,0.63430405,0.9640748,1.0,0.8660541,0.9624331,1.0,0.0,0.328291448125,0.36569595,0.03723066953124998,10
1.0,1.0,0.65115495984375,0.63729215,1.0,1.0,0.8526203,1.0,1.0,0.0,0.36270785000000005,0.36270785000000005,0.013862809843750101,13
0.9962054331249999,0.94255993765625,0.68817806515625,0.64817446,0.9971757,1.0,0.8790503,0.98030126,0.86052585,0.0,0.34803097312499987,0.29438547765625,0.04000360515625001,10
0.98987543015625,1.0,0.6903833225,0.65115744,0.99633443,1.0,0.8735126,0.9887518,1.0,0.0,0.33871799015625004,0.34884256,0.03922588250000003,9
0.986787945625,0.9830132242187499,0.59528950359375,0.62651956,0.9911392,1.0,0.84570324,0.98653644,0.9043398,0.0,0.3602683856250001,0.35649366421874995,0.031230056406249984,16
1.0,0.9993988670312499,0.5719820409375,0.6564276,1.0,1.0,0.8890088,1.0,0.96925026,0.0,0.3435724,0.3429712670312499,0.08444555906249995,19
0.97040430921875,0.9983015728125,0.5838633570312499,0.5950719,0.97116107,1.0,0.81136024,0.96577966,0.9525759,0.0,0.37533240921875,0.4032296728125,0.011208542968750068,15
1.0,0.99949075234375,0.567166904375,0.62023634,1.0,1.0,0.8411736,1.0,0.9802821,0.0,0.37976365999999995,0.3792544123437499,0.053069435625000105,18
1.0,0.9992512395312501,0.6491577089062499,0.5996184,1.0,1.0,0.84315807,1.0,0.96575963,0.0,0.4003816,0.39963283953125006,0.04953930890624991,10
0.9582271609375,0.924725944375,0.5923192668749999,0.6382282,0.9623774,1.0,0.8744401,0.95716995,0.8584062,0.0,0.3199989609375,0.286497744375,0.045908933125000106,17
1.0,0.94267698078125,0.7153187400000001,0.65453136,1.0,1.0,0.8650215,1.0,0.84293664,0.0,0.34546864,0.28814562078124994,0.06078738000000006,8
1.0,1.0,0.60853820953125,0.6236476,1.0,1.0,0.8805715,1.0,1.0,0.0,0.37635240000000003,0.37635240000000003,0.015109390468749928,16
0.9810829078125001,0.99843240546875,0.70884054796875,0.66825765,0.9819464,1.0,0.8979254,0.9754518,0.9361947,0.0,0.31282525781250003,0.33017475546874997,0.04058289796874992,9
1.0,0.866399548125,0.67854596359375,0.65809715,1.0,0.92316276,0.87269163,1.0,0.7944183,0.0,0.34190285,0.20830239812499995,0.020448813593749948,10
0.9685887278124999,0.9663349175,0.65658359328125,0.64665043,0.981979,1.0,0.86914086,0.9676198,0.8586077,0.0,0.32193829781249994,0.3196844875,0.009933163281250046,11
1.0,0.9996059015625001,0.63254047640625,0.6431823,1.0,1.0,0.88226193,1.0,0.9785523,0.0,0.3568177,0.3564236015625001,0.010641823593749988,14
0.9762291650000001,0.9587009412499999,0.5865398390625001,0.6371444,0.98501164,1.0,0.8414901,0.97569656,0.87442863,0.0,0.33908476500000007,0.3215565412499999,0.05060456093749999,16
1.0,1.0,0.6291726940625,0.6327294,1.0,1.0,0.87699205,1.0,1.0,0.0,0.3672706,0.3672706,0.0035567059375000154,14
0.97892950578125,0.9975306948437499,0.5477774304687499,0.6024968,0.98917365,1.0,0.8614502,0.97829384,0.94574875,0.0,0.37643270578125,0.39503389484374984,0.05471936953125012,18
1.0,1.0,0.61624260265625,0.6330375,1.0,1.0,0.83870065,1.0,1.0,0.0,0.36696249999999997,0.36696249999999997,0.01679489734375006,14
0.9564050959375,1.0,0.6041779710937499,0.6293487,0.95741224,1.0,0.8293516,0.949837,1.0,0.0,0.3270563959375,0.3706513,0.02517072890625005,14
0.966038083125,0.872300586875,0.6427819525,0.665962,0.9779849,0.96363056,0.8712329,0.9650289,0.786924,0.0,0.3000760831249999,0.20633858687499995,0.023180047500000023,14
0.973079724375,0.98536232109375,0.59967657453125,0.5871256,0.97356564,1.0,0.8422983,0.97298974,0.9238184,0.0,0.385954124375,0.39823672109374997,0.012550974531249981,12
0.9946623193750002,1.0,0.6010129976562499,0.6335797,1.0,1.0,0.8753557,0.99367386,1.0,0.0,0.3610826193750002,0.36642030000000003,0.03256670234375003,16
1.0,0.99949811859375,0.6039557928125001,0.61904883,1.0,1.0,0.90227115,1.0,0.97891235,0.0,0.38095117,0.38044928859375005,0.01509303718749988,15
1.0,0.99713635640625,0.6526078659375001,0.61504185,1.0,1.0,0.90510374,1.0,0.9569367,0.0,0.38495815,0.38209450640625,0.037566015937500086,11
1.0,0.9897818753125001,0.61115619890625,0.6279848,1.0,1.0,0.8891138,1.0,0.9292277,0.0,0.3720152,0.36179707531250005,0.016828601093750062,15
0.999695246875,0.9984798975,0.6659770409375,0.623677,1.0,1.0,0.84875,0.991016,0.9599975,0.0,0.37601824687499996,0.37480289749999995,0.04230004093749995,10
0.95534626296875,0.9042547321875,0.6111123284375,0.64132506,0.97331935,0.9722974,0.8790746,0.9541537,0.81298494,0.0,0.31402120296875,0.26292967218749996,0.03021273156250004,16
1.0,0.9893455740625,0.62112905,0.6432766,1.0,1.0,0.89060134,1.0,0.915973,0.0,0.3567234,0.34606897406250003,0.022147550000000016,14
1.0,0.956227429375,0.68865422796875,0.66144645,1.0,1.0,0.85824484,1.0,0.86076224,0.0,0.33855355,0.29478097937500003,0.027207777968749958,9
0.9571103581249999,0.99964000703125,0.64564083609375,0.636203,0.95740116,1.0,0.87119013,0.9557831,0.9856111,0.0,0.32090735812499993,0.36343700703125004,0.00943783609375004,12
1.0,0.99998164734375,0.65506024828125,0.66440105,1.0,1.0,0.88669246,1.0,0.99882543,0.0,0.33559894999999995,0.3355805973437499,0.00934080171875007,13
0.9934678543750001,0.99094625828125,0.6627326278125001,0.63198775,1.0,1.0,0.85235256,0.9918854,0.9331623,0.0,0.3614801043750001,0.3589585082812501,0.030744877812500127,10
1.0,0.93119867984375,0.5912880579687501,0.6170019,1.0,0.9950871,0.8698607,1.0,0.8699048,0.0,0.3829981,0.31419677984375005,0.025713842031249934,15
0.97586149359375,1.0,0.61181631140625,0.61992496,0.98661923,1.0,0.8504158,0.9742178,1.0,0.0,0.35593653359375,0.38007504000000003,0.008108648593749934,14
0.973424444375,0.95668738734375,0.5827897492187499,0.6366103,0.973909,1.0,0.8701805,0.968746,0.8589154,0.0,0.336814144375,0.32007708734375007,0.05382055078125003,17
1.0,0.9652965003125,0.65684751984375,0.6421498,1.0,1.0,0.91831756,1.0,0.91173124,0.0,0.3578502,0.32314670031250003,0.014697719843750012,11
1.0,0.8372996684375,0.58198514375,0.63727456,1.0,0.91541433,0.8821574,1.0,0.7594118,0.0,0.36272543999999995,0.2000251084375,0.055289416250000056,18
0.9509243834374999,1.0,0.6209881335937499,0.6301158,0.9526663,1.0,0.87418973,0.9341598,1.0,0.0,0.32080858343749985,0.3698842,0.009127666406250068,15
1.0,0.9986341421875,0.7468432070312501,0.66999054,1.0,1.0,0.89576715,1.0,0.9594868,0.0,0.33000946,0.3286436021875,0.07685266703125004,6
1.0,0.93455595515625,0.6843875520312501,0.6472359,1.0,1.0,0.86811024,1.0,0.8686391,0.0,0.3527641,0.28732005515625003,0.03715165203125015,10
0.9730954906250002,1.0,0.7082859896875,0.68084186,0.9740355,1.0,0.90666443,0.9597697,1.0,0.0,0.2922536306250002,0.31915814,0.027444129687499985,10
1.0,0.98500515328125,0.60830808578125,0.6233964,1.0,1.0,0.8691132,1.0,0.88875353,0.0,0.37660360000000004,0.3616087532812501,0.01508831421875001,15
1.0,1.0,0.684837495,0.66553,1.0,1.0,0.93953705,1.0,1.0,0.0,0.33447000000000005,0.33447000000000005,0.019307495000000063,12
1.0,0.9944744339062499,0.6499765484375,0.64050704,1.0,1.0,0.85877573,1.0,0.95150006,0.0,0.35949296,0.35396739390624987,0.00946950843749994,12
0.999801146875,0.999259728125,0.6622132812499999,0.64748085,1.0,1.0,0.8973445,0.9936367,0.9761047,0.0,0.352320296875,0.35177887812499997,0.0147324312499999,12
0.9885108209374999,0.96656881109375,0.6505653270312499,0.65720314,0.98924714,1.0,0.86706746,0.9847627,0.8750663,0.0,0.33130768093749985,0.30936567109375,0.006637812968750101,12
1.0,0.999979544375,0.6577394839062499,0.63051534,1.0,1.0,0.83753824,1.0,0.99869084,0.0,0.36948466,0.36946420437500005,0.027224143906249942,10
1.0,0.9985214801562501,0.5231923017187501,0.6149161,1.0,1.0,0.8590048,1.0,0.9602585,0.0,0.38508390000000003,0.3836053801562501,0.09172379828124988,21
0.9877670828124999,1.0,0.6160601814062501,0.6476085,0.9885679,1.0,0.9184643,0.9792673,1.0,0.0,0.3401585828124999,0.35239149999999997,0.03154831859374996,15
0.9634528121874999,1.0,0.66565862953125,0.6508337,0.96468055,1.0,0.87699395,0.95720756,1.0,0.0,0.31261911218749994,0.34916630000000004,0.01482492953125003,11
1.0,0.9862612304687499,0.63149431125,0.6379942,1.0,1.0,0.87829065,1.0,0.90216845,0.0,0.36200580000000004,0.34826703046874996,0.00649988874999996,14
0.9646851007812499,0.996638386875,0.5958875537500001,0.63906735,0.9657278,1.0,0.8742862,0.9593798,0.93855906,0.0,0.3256177507812499,0.3575710368749999,0.0431797962499999,16
1.0,0.99053072453125,0.6604302284375001,0.65161836,1.0,1.0,0.91544145,1.0,0.91166145,0.0,0.34838164000000005,0.33891236453125007,0.008811868437500148,12
0.9616208553124999,1.0,0.6094437435937501,0.63855153,0.9659834,1.0,0.8539754,0.9608611,1.0,0.0,0.3230693253124999,0.36144847,0.02910778640624989,15
0.99649459,1.0,0.7097295367187499,0.6505493,1.0,1.0,0.8720946,0.99584544,1.0,0.0,0.34594528999999996,0.3494507,0.059180236718749946,8
0.9884320699999999,0.9959087210937501,0.6774634803124999,0.66356885,0.99828976,1.0,0.87255317,0.98692614,0.9358383,0.0,0.3248632199999999,0.33233987109375007,0.013894630312499934,12
1.0,1.0,0.7037303746875,0.6555347,1.0,1.0,0.8625493,1.0,1.0,0.0,0.3444653,0.3444653,0.04819567468749997,8
0.9832750671874999,1.0,0.6876407784374999,0.6495506,0.9940714,1.0,0.85327584,0.9821613,1.0,0.0,0.33372446718749993,0.3504494,0.038090178437499955,9
0.9753148500000001,0.9996213546875,0.55341591015625,0.58678854,0.9846245,1.0,0.89065135,0.9743541,0.9818432,0.0,0.38852631000000004,0.4128328146875,0.03337262984375,16
1.0,0.99865315375,0.649334768125,0.6539364,1.0,1.0,0.8793948,1.0,0.9366017,0.0,0.3460636,0.34471675375,0.004601631874999956,13
1.0,0.79135441640625,0.6555005234375,0.6134433,1.0,0.85663074,0.8095629,1.0,0.7039327,0.0,0.3865567,0.17791111640625001,0.04205722343749996,9
1.0,0.9975901196875001,0.5811564398437501,0.61433184,1.0,1.0,0.82487065,1.0,0.94019324,0.0,0.38566816000000004,0.38325827968750015,0.03317540015624987,15
1.0,0.98663742671875,0.574604016875,0.63648516,1.0,1.0,0.94434005,1.0,0.9133178,0.0,0.36351484,0.35015226671875,0.06188114312500004,17
0.9697887796875,0.9782815221875001,0.6812516465625,0.6400409,0.97064126,1.0,0.87547576,0.9633786,0.8818562,0.0,0.32974787968749997,0.33824062218750006,0.04121074656250001,10
0.9915483953124999,0.98392408203125,0.6126392739062501,0.6346778,0.99287134,1.0,0.8264965,0.98292947,0.90875983,0.0,0.3568705953125,0.3492462820312501,0.0220385260937499,14
0.999821498125,0.9998537046875,0.6305440784375,0.66484785,1.0,1.0,0.86474067,0.9922598,0.9906371,0.0,0.33497364812499997,0.3350058546875,0.034303771562499974,14
0.9711731509374999,0.998307253125,0.58776575671875,0.6347058,0.9724808,1.0,0.84443676,0.9620443,0.9335842,0.0,0.3364673509374999,0.36360145312500003,0.04694004328125001,17
1.0,1.0,0.7422303065625,0.6721041,1.0,1.0,0.83810437,1.0,1.0,0.0,0.3278959,0.3278959,0.07012620656250002,6
1.0,0.9819071292187499,0.6978658121875,0.67362726,1.0,1.0,0.9351687,1.0,0.8933368,0.0,0.32637274000000005,0.30827986921874995,0.02423855218750004,11
0.95005915625,0.8622182475,0.6490011242187501,0.61086696,0.95106804,0.9469606,0.85132915,0.9408961,0.7606435,0.0,0.3391921962500001,0.2513512875,0.038134164218750155,11
1.0,0.99806004140625,0.64524724078125,0.61941457,1.0,1.0,0.840792,1.0,0.9456896,0.0,0.38058543,0.37864547140625004,0.025832670781249956,11
1.0,0.99861749390625,0.57616553390625,0.62599736,1.0,1.0,0.8540366,1.0,0.96614176,0.0,0.37400264000000005,0.37262013390625004,0.04983182609374992,17
0.984250103125,0.99994844296875,0.63967981265625,0.6348702,0.98667985,1.0,0.84315914,0.9839519,0.99670035,0.0,0.349379903125,0.3650782429687499,0.004809612656249906,12
1.0,0.89099060609375,0.5912514662499999,0.6376145,1.0,0.9630556,0.8881607,1.0,0.8149615,0.0,0.3623855,0.25337610609375005,0.04636303375000006,17
0.9873737593750002,0.9863406328125,0.70157819375,0.6817724,0.9883819,1.0,0.8900076,0.966963,0.8992979,0.0,0.3056013593750002,0.3045682328125,0.019805793750000023,10
1.0,1.0,0.5943335503125,0.61156845,1.0,1.0,0.8440688,1.0,1.0,0.0,0.38843154999999996,0.38843154999999996,0.017234899687500027,15
0.97561098890625,0.9920464134375,0.67301344140625,0.63222635,0.97598875,1.0,0.86284965,0.97115976,0.9312216,0.0,0.34338463890624993,0.35982006343749995,0.04078709140624992,10
1.0,0.9920266720312501,0.66575213,0.6535405,1.0,1.0,0.9034627,1.0,0.91958874,0.0,0.34645950000000003,0.3384861720312501,0.012211630000000029,13
1.0,0.99852146875,0.6797841275000001,0.6709762,1.0,1.0,0.8840312,1.0,0.9525056,0.0,0.3290238,0.32754526875,0.008807927500000035,11
0.9563664625000001,0.99883261328125,0.6068926117187501,0.6572991,0.9640121,1.0,0.8855369,0.9554292,0.9686369,0.0,0.2990673625000001,0.3415335132812499,0.05040648828124994,17
1.0,0.9480374940625,0.6725984828125,0.64169234,1.0,1.0,0.8285305,1.0,0.8716039,0.0,0.35830766000000003,0.30634515406250007,0.030906142812500037,9
0.9407821374999998,1.0,0.68494798046875,0.6830408,0.9416302,1.0,0.93569857,0.9307939,1.0,0.0,0.25774133749999983,0.3169592,0.001907180468750047,13
0.9447953146875001,1.0,0.64094566890625,0.66495353,0.9453788,1.0,0.9167357,0.94005054,1.0,0.0,0.2798417846875001,0.33504647,0.02400786109374997,15
0.98564009703125,1.0,0.6468414381250001,0.6456935,0.98574233,1.0,0.8505712,0.9856308,1.0,0.0,0.33994659703124996,0.35430649999999997,0.0011479381250000253,12
0.96242331171875,1.0,0.5757152990625,0.61685437,0.96263075,1.0,0.90275234,0.95997554,1.0,0.0,0.34556894171874997,0.38314563,0.04113907093750002,18
1.0,1.0,0.63886704921875,0.6163883,1.0,1.0,0.8311927,1.0,1.0,0.0,0.3836117,0.3836117,0.022478749218750038,11
0.9534164462500001,0.96894988734375,0.6197486321875,0.6137743,0.954004,1.0,0.8273611,0.9477436,0.9013073,0.0,0.3396421462500001,0.35517558734375,0.005974332187499987,12
0.9972536889062499,0.98942211203125,0.6340875540625001,0.65788496,1.0,1.0,0.8541565,0.9970865,0.92784774,0.0,0.3393687289062499,0.33153715203125,0.023797405937499905,14
1.0,1.0,0.6072821782812499,0.6396223,1.0,1.0,0.82568806,1.0,1.0,0.0,0.3603777,0.3603777,0.032340121718750114,14
0.9646762243749999,0.9998409915625,0.6810315379687499,0.66605765,0.97356814,1.0,0.89895076,0.9633166,0.98982346,0.0,0.29861857437499995,0.3337833415625,0.014973887968749988,12
0.9845629351562499,1.0,0.6249640771875,0.6251469,0.9938729,1.0,0.8637227,0.9827378,1.0,0.0,0.35941603515625,0.37485310000000005,0.0001828228124999276,14
0.9950054507812499,1.0,0.6427046610937501,0.6378498,0.9954813,1.0,0.86585134,0.9899476,1.0,0.0,0.3571556507812499,0.3621502,0.004854861093750107,13
